Plot,Date,Observers,Transect,Meter,Cover type,Cover class,Midpoint value
WHIS25120,7/20/2015,SF,S,7,Bare Ground,1,2.5
WHIS25120,7/20/2015,SF,S,7,Litter,6,97.5
WHIS25120,7/20/2015,SF,S,7,Gravel,1,2.5
WHIS25120,7/20/2015,SF,S,7,Rock,0,0
WHIS25120,7/20/2015,SF,S,7,Crust,0,0
WHIS25120,7/20/2015,SF,S,10,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,S,10,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,S,10,Perennial grass,0,0
WHIS25120,7/20/2015,SF,S,10,Annual forb,0,0
WHIS25120,7/20/2015,SF,S,10,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,S,10,Shrub ,0,0
WHIS25120,7/20/2015,SF,S,10,Bare Ground,4,62.5
WHIS25120,7/20/2015,SF,S,10,Litter,1,2.5
WHIS25120,7/20/2015,SF,S,10,Gravel,3,37.5
WHIS25120,7/20/2015,SF,S,10,Rock,0,0
WHIS25120,7/20/2015,SF,S,10,Crust,0,0
WHIS25120,7/20/2015,SF,S,11,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,S,11,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,S,11,Perennial grass,0,0
WHIS25120,7/20/2015,SF,S,11,Annual forb,0,0
WHIS25120,7/20/2015,SF,S,11,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,S,11,Shrub ,0,0
WHIS25120,7/20/2015,SF,S,11,Bare Ground,3,37.5
WHIS25120,7/20/2015,SF,S,11,Litter,1,2.5
WHIS25120,7/20/2015,SF,S,11,Gravel,4,62.5
WHIS25120,7/20/2015,SF,S,11,Rock,0,0
WHIS25120,7/20/2015,SF,S,11,Crust,0,0
WHIS25120,7/20/2015,SF,S,14,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,S,14,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,S,14,Perennial grass,1,2.5
WHIS25120,7/20/2015,SF,S,14,Annual forb,0,0
WHIS25120,7/20/2015,SF,S,14,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,S,14,Shrub ,0,0
WHIS25120,7/20/2015,SF,S,14,Bare Ground,1,2.5
WHIS25120,7/20/2015,SF,S,14,Litter,5,85
WHIS25120,7/20/2015,SF,S,14,Gravel,1,2.5
WHIS25120,7/20/2015,SF,S,14,Rock,0,0
WHIS25120,7/20/2015,SF,S,14,Crust,0,0
WHIS25120,7/20/2015,SF,W,1,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,W,1,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,W,1,Perennial grass,0,0
WHIS25120,7/20/2015,SF,W,1,Annual forb,0,0
WHIS25120,7/20/2015,SF,W,1,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,W,1,Shrub ,0,0
WHIS25120,7/20/2015,SF,W,1,Bare Ground,2,15
WHIS25120,7/20/2015,SF,W,1,Litter,1,2.5
WHIS25120,7/20/2015,SF,W,1,Gravel,5,85
WHIS25120,7/20/2015,SF,W,1,Rock,0,0
WHIS25120,7/20/2015,SF,W,1,Crust,0,0
WHIS25120,7/20/2015,SF,W,3,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,W,3,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,W,3,Perennial grass,1,2.5
WHIS25120,7/20/2015,SF,W,3,Annual forb,0,0
WHIS25120,7/20/2015,SF,W,3,Perennial forb ,1,2.5
WHIS25120,7/20/2015,SF,W,3,Shrub ,0,0
WHIS25120,7/20/2015,SF,W,3,Bare Ground,1,2.5
WHIS25120,7/20/2015,SF,W,3,Litter,2,15
WHIS25120,7/20/2015,SF,W,3,Gravel,5,85
WHIS25120,7/20/2015,SF,W,3,Rock,0,0
WHIS25120,7/20/2015,SF,W,3,Crust,0,0
WHIS25120,7/20/2015,SF,W,6,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,W,6,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,W,6,Perennial grass,1,2.5
WHIS25120,7/20/2015,SF,W,6,Annual forb,0,0
WHIS25120,7/20/2015,SF,W,6,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,W,6,Shrub ,0,0
WHIS25120,7/20/2015,SF,W,6,Bare Ground,2,15
WHIS25120,7/20/2015,SF,W,6,Litter,4,62.5
WHIS25120,7/20/2015,SF,W,6,Gravel,1,2.5
WHIS25120,7/20/2015,SF,W,6,Rock,3,37.5
WHIS25120,7/20/2015,SF,W,6,Crust,0,0
WHIS25120,7/20/2015,SF,W,12,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,W,12,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,W,12,Perennial grass,2,15
WHIS25120,7/20/2015,SF,W,12,Annual forb,0,0
WHIS25120,7/20/2015,SF,W,12,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,W,12,Shrub ,0,0
WHIS25120,7/20/2015,SF,W,12,Bare Ground,1,2.5
WHIS25120,7/20/2015,SF,W,12,Litter,4,62.5
WHIS25120,7/20/2015,SF,W,12,Gravel,1,2.5
WHIS25120,7/20/2015,SF,W,12,Rock,2,15
WHIS25120,7/20/2015,SF,W,12,Crust,0,0
WHIS25120,7/20/2015,SF,W,16,Cheatgrass,0,0
WHIS25120,7/20/2015,SF,W,16,Other Ann Grass,0,0
WHIS25120,7/20/2015,SF,W,16,Perennial grass,1,2.5
WHIS25120,7/20/2015,SF,W,16,Annual forb,0,0
WHIS25120,7/20/2015,SF,W,16,Perennial forb ,0,0
WHIS25120,7/20/2015,SF,W,16,Shrub ,0,0
WHIS25120,7/20/2015,SF,W,16,Bare Ground,0,0
WHIS25120,7/20/2015,SF,W,16,Litter,6,97.5
WHIS25120,7/20/2015,SF,W,16,Gravel,0,0
WHIS25120,7/20/2015,SF,W,16,Rock,0,0
WHIS25120,7/20/2015,SF,W,16,Crust,0,0
WHIS25240,7/19/2015,SF,E,2,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,E,2,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,E,2,Perennial grass,0,0
WHIS25240,7/19/2015,SF,E,2,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,E,2,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,E,2,Shrub ,0,0
WHIS25240,7/19/2015,SF,E,2,Bare Ground,2,15
WHIS25240,7/19/2015,SF,E,2,Litter,4,62.5
WHIS25240,7/19/2015,SF,E,2,Gravel,2,15
WHIS25240,7/19/2015,SF,E,2,Rock,0,0
WHIS25240,7/19/2015,SF,E,2,Crust,0,0
WHIS25240,7/19/2015,SF,E,3,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,E,3,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,E,3,Perennial grass,0,0
WHIS25240,7/19/2015,SF,E,3,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,E,3,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,E,3,Shrub ,0,0
WHIS25240,7/19/2015,SF,E,3,Bare Ground,0,0
WHIS25240,7/19/2015,SF,E,3,Litter,6,97.5
WHIS25240,7/19/2015,SF,E,3,Gravel,0,0
WHIS25240,7/19/2015,SF,E,3,Rock,0,0
WHIS25240,7/19/2015,SF,E,3,Crust,0,0
WHIS25240,7/19/2015,SF,E,6,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,E,6,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,E,6,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,E,6,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,E,6,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,E,6,Shrub ,2,15
WHIS25240,7/19/2015,SF,E,6,Bare Ground,0,0
WHIS25240,7/19/2015,SF,E,6,Litter,6,97.5
WHIS25240,7/19/2015,SF,E,6,Gravel,1,2.5
WHIS25240,7/19/2015,SF,E,6,Rock,0,0
WHIS25240,7/19/2015,SF,E,6,Crust,0,0
WHIS25240,7/19/2015,SF,E,14,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,E,14,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,E,14,Perennial grass,0,0
WHIS25240,7/19/2015,SF,E,14,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,E,14,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,E,14,Shrub ,0,0
WHIS25240,7/19/2015,SF,E,14,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,E,14,Litter,4,62.5
WHIS25240,7/19/2015,SF,E,14,Gravel,2,15
WHIS25240,7/19/2015,SF,E,14,Rock,0,0
WHIS25240,7/19/2015,SF,E,14,Crust,0,0
WHIS25240,7/19/2015,SF,E,16,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,E,16,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,E,16,Perennial grass,0,0
WHIS25240,7/19/2015,SF,E,16,Annual forb,0,0
WHIS25240,7/19/2015,SF,E,16,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,E,16,Shrub ,0,0
WHIS25240,7/19/2015,SF,E,16,Bare Ground,2,15
WHIS25240,7/19/2015,SF,E,16,Litter,4,62.5
WHIS25240,7/19/2015,SF,E,16,Gravel,2,15
WHIS25240,7/19/2015,SF,E,16,Rock,0,0
WHIS25240,7/19/2015,SF,E,16,Crust,0,0
WHIS25240,7/19/2015,SF,N,5,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,N,5,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,N,5,Perennial grass,0,0
WHIS25240,7/19/2015,SF,N,5,Annual forb,0,0
WHIS25240,7/19/2015,SF,N,5,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,N,5,Shrub ,0,0
WHIS25240,7/19/2015,SF,N,5,Bare Ground,2,15
WHIS25240,7/19/2015,SF,N,5,Litter,0,0
WHIS25240,7/19/2015,SF,N,5,Gravel,5,85
WHIS25240,7/19/2015,SF,N,5,Rock,0,0
WHIS25240,7/19/2015,SF,N,5,Crust,0,0
WHIS25240,7/19/2015,SF,N,8,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,N,8,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,N,8,Perennial grass,0,0
WHIS25240,7/19/2015,SF,N,8,Annual forb,0,0
WHIS25240,7/19/2015,SF,N,8,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,N,8,Shrub ,2,15
WHIS25240,7/19/2015,SF,N,8,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,N,8,Litter,0,0
WHIS25240,7/19/2015,SF,N,8,Gravel,3,37.5
WHIS25240,7/19/2015,SF,N,8,Rock,3,37.5
WHIS25240,7/19/2015,SF,N,8,Crust,3,37.5
WHIS25240,7/19/2015,SF,N,12,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,N,12,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,N,12,Perennial grass,0,0
WHIS25240,7/19/2015,SF,N,12,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,N,12,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,N,12,Shrub ,0,0
WHIS25240,7/19/2015,SF,N,12,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,N,12,Litter,4,62.5
WHIS25240,7/19/2015,SF,N,12,Gravel,3,37.5
WHIS25240,7/19/2015,SF,N,12,Rock,0,0
WHIS25240,7/19/2015,SF,N,12,Crust,0,0
WHIS25240,7/19/2015,SF,N,13,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,N,13,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,N,13,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,N,13,Annual forb,0,0
WHIS25240,7/19/2015,SF,N,13,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,N,13,Shrub ,1,2.5
WHIS25240,7/19/2015,SF,N,13,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,N,13,Litter,1,2.5
WHIS25240,7/19/2015,SF,N,13,Gravel,5,85
WHIS25240,7/19/2015,SF,N,13,Rock,0,0
WHIS25240,7/19/2015,SF,N,13,Crust,0,0
WHIS25240,7/19/2015,SF,N,16,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,N,16,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,N,16,Perennial grass,2,15
WHIS25240,7/19/2015,SF,N,16,Annual forb,0,0
WHIS25240,7/19/2015,SF,N,16,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,N,16,Shrub ,0,0
WHIS25240,7/19/2015,SF,N,16,Bare Ground,0,0
WHIS25240,7/19/2015,SF,N,16,Litter,2,15
WHIS25240,7/19/2015,SF,N,16,Gravel,5,85
WHIS25240,7/19/2015,SF,N,16,Rock,0,0
WHIS25240,7/19/2015,SF,N,16,Crust,0,0
WHIS25240,7/19/2015,SF,S,5,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,S,5,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,S,5,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,S,5,Annual forb,0,0
WHIS25240,7/19/2015,SF,S,5,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,S,5,Shrub ,2,15
WHIS25240,7/19/2015,SF,S,5,Bare Ground,3,37.5
WHIS25240,7/19/2015,SF,S,5,Litter,2,15
WHIS25240,7/19/2015,SF,S,5,Gravel,3,37.5
WHIS25240,7/19/2015,SF,S,5,Rock,0,0
WHIS25240,7/19/2015,SF,S,5,Crust,0,0
WHIS25240,7/19/2015,SF,S,8,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,S,8,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,S,8,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,S,8,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,S,8,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,S,8,Shrub ,0,0
WHIS25240,7/19/2015,SF,S,8,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,S,8,Litter,5,85
WHIS25240,7/19/2015,SF,S,8,Gravel,1,2.5
WHIS25240,7/19/2015,SF,S,8,Rock,0,0
WHIS25240,7/19/2015,SF,S,8,Crust,0,0
WHIS25240,7/19/2015,SF,S,10,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,S,10,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,S,10,Perennial grass,0,0
WHIS25240,7/19/2015,SF,S,10,Annual forb,0,0
WHIS25240,7/19/2015,SF,S,10,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,S,10,Shrub ,2,15
WHIS25240,7/19/2015,SF,S,10,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,S,10,Litter,4,62.5
WHIS25240,7/19/2015,SF,S,10,Gravel,2,15
WHIS25240,7/19/2015,SF,S,10,Rock,0,0
WHIS25240,7/19/2015,SF,S,10,Crust,0,0
WHIS25240,7/19/2015,SF,S,11,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,S,11,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,S,11,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,S,11,Annual forb,1,2.5
WHIS25240,7/19/2015,SF,S,11,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,S,11,Shrub ,1,2.5
WHIS25240,7/19/2015,SF,S,11,Bare Ground,2,15
WHIS25240,7/19/2015,SF,S,11,Litter,3,37.5
WHIS25240,7/19/2015,SF,S,11,Gravel,3,37.5
WHIS25240,7/19/2015,SF,S,11,Rock,0,0
WHIS25240,7/19/2015,SF,S,11,Crust,0,0
WHIS25240,7/19/2015,SF,S,12,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,S,12,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,S,12,Perennial grass,0,0
WHIS25240,7/19/2015,SF,S,12,Annual forb,0,0
WHIS25240,7/19/2015,SF,S,12,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,S,12,Shrub ,3,37.5
WHIS25240,7/19/2015,SF,S,12,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,S,12,Litter,1,2.5
WHIS25240,7/19/2015,SF,S,12,Gravel,4,62.5
WHIS25240,7/19/2015,SF,S,12,Rock,0,0
WHIS25240,7/19/2015,SF,S,12,Crust,0,0
WHIS25240,7/19/2015,SF,W,5,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,W,5,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,W,5,Perennial grass,2,15
WHIS25240,7/19/2015,SF,W,5,Annual forb,0,0
WHIS25240,7/19/2015,SF,W,5,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,W,5,Shrub ,0,0
WHIS25240,7/19/2015,SF,W,5,Bare Ground,0,0
WHIS25240,7/19/2015,SF,W,5,Litter,6,97.5
WHIS25240,7/19/2015,SF,W,5,Gravel,0,0
WHIS25240,7/19/2015,SF,W,5,Rock,0,0
WHIS25240,7/19/2015,SF,W,5,Crust,0,0
WHIS25240,7/19/2015,SF,W,9,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,W,9,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,W,9,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,W,9,Annual forb,0,0
WHIS25240,7/19/2015,SF,W,9,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,W,9,Shrub ,0,0
WHIS25240,7/19/2015,SF,W,9,Bare Ground,0,0
WHIS25240,7/19/2015,SF,W,9,Litter,6,97.5
WHIS25240,7/19/2015,SF,W,9,Gravel,0,0
WHIS25240,7/19/2015,SF,W,9,Rock,0,0
WHIS25240,7/19/2015,SF,W,9,Crust,0,0
WHIS25240,7/19/2015,SF,W,11,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,W,11,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,W,11,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,W,11,Annual forb,0,0
WHIS25240,7/19/2015,SF,W,11,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,W,11,Shrub ,0,0
WHIS25240,7/19/2015,SF,W,11,Bare Ground,2,15
WHIS25240,7/19/2015,SF,W,11,Litter,1,2.5
WHIS25240,7/19/2015,SF,W,11,Gravel,5,85
WHIS25240,7/19/2015,SF,W,11,Rock,0,0
WHIS25240,7/19/2015,SF,W,11,Crust,0,0
WHIS25240,7/19/2015,SF,W,12,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,W,12,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,W,12,Perennial grass,1,2.5
WHIS25240,7/19/2015,SF,W,12,Annual forb,0,0
WHIS25240,7/19/2015,SF,W,12,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,W,12,Shrub ,2,15
WHIS25240,7/19/2015,SF,W,12,Bare Ground,1,2.5
WHIS25240,7/19/2015,SF,W,12,Litter,1,2.5
WHIS25240,7/19/2015,SF,W,12,Gravel,4,62.5
WHIS25240,7/19/2015,SF,W,12,Rock,0,0
WHIS25240,7/19/2015,SF,W,12,Crust,0,0
WHIS25240,7/19/2015,SF,W,16,Cheatgrass,0,0
WHIS25240,7/19/2015,SF,W,16,Other Ann Grass,0,0
WHIS25240,7/19/2015,SF,W,16,Perennial grass,0,0
WHIS25240,7/19/2015,SF,W,16,Annual forb,0,0
WHIS25240,7/19/2015,SF,W,16,Perennial forb ,0,0
WHIS25240,7/19/2015,SF,W,16,Shrub ,3,37.5
WHIS25240,7/19/2015,SF,W,16,Bare Ground,2,15
WHIS25240,7/19/2015,SF,W,16,Litter,1,2.5
WHIS25240,7/19/2015,SF,W,16,Gravel,4,62.5
WHIS25240,7/19/2015,SF,W,16,Rock,0,0
WHIS25240,7/19/2015,SF,W,16,Crust,0,0
WHIS25360,7/20/2015,SF,E,3,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,E,3,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,E,3,Perennial grass,0,0
WHIS25360,7/20/2015,SF,E,3,Annual forb,0,0
WHIS25360,7/20/2015,SF,E,3,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,E,3,Shrub ,2,15
WHIS25360,7/20/2015,SF,E,3,Bare Ground,5,85
WHIS25360,7/20/2015,SF,E,3,Litter,1,2.5
WHIS25360,7/20/2015,SF,E,3,Gravel,2,15
WHIS25360,7/20/2015,SF,E,3,Rock,0,0
WHIS25360,7/20/2015,SF,E,3,Crust,0,0
WHIS25360,7/20/2015,SF,E,8,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,E,8,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,E,8,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,E,8,Annual forb,0,0
WHIS25360,7/20/2015,SF,E,8,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,E,8,Shrub ,0,0
WHIS25360,7/20/2015,SF,E,8,Bare Ground,1,2.5
WHIS25360,7/20/2015,SF,E,8,Litter,5,85
WHIS25360,7/20/2015,SF,E,8,Gravel,1,2.5
WHIS25360,7/20/2015,SF,E,8,Rock,1,2.5
WHIS25360,7/20/2015,SF,E,8,Crust,0,0
WHIS25360,7/20/2015,SF,E,10,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,E,10,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,E,10,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,E,10,Annual forb,0,0
WHIS25360,7/20/2015,SF,E,10,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,E,10,Shrub ,0,0
WHIS25360,7/20/2015,SF,E,10,Bare Ground,1,2.5
WHIS25360,7/20/2015,SF,E,10,Litter,2,15
WHIS25360,7/20/2015,SF,E,10,Gravel,4,62.5
WHIS25360,7/20/2015,SF,E,10,Rock,0,0
WHIS25360,7/20/2015,SF,E,10,Crust,0,0
WHIS25360,7/20/2015,SF,E,13,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,E,13,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,E,13,Perennial grass,0,0
WHIS25360,7/20/2015,SF,E,13,Annual forb,0,0
WHIS25360,7/20/2015,SF,E,13,Perennial forb ,2,15
WHIS25360,7/20/2015,SF,E,13,Shrub ,0,0
WHIS25360,7/20/2015,SF,E,13,Bare Ground,2,15
WHIS25360,7/20/2015,SF,E,13,Litter,1,2.5
WHIS25360,7/20/2015,SF,E,13,Gravel,5,85
WHIS25360,7/20/2015,SF,E,13,Rock,0,0
WHIS25360,7/20/2015,SF,E,13,Crust,0,0
WHIS25360,7/20/2015,SF,E,15,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,E,15,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,E,15,Perennial grass,0,0
WHIS25360,7/20/2015,SF,E,15,Annual forb,0,0
WHIS25360,7/20/2015,SF,E,15,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,E,15,Shrub ,0,0
WHIS25360,7/20/2015,SF,E,15,Bare Ground,2,15
WHIS25360,7/20/2015,SF,E,15,Litter,2,15
WHIS25360,7/20/2015,SF,E,15,Gravel,5,85
WHIS25360,7/20/2015,SF,E,15,Rock,0,0
WHIS25360,7/20/2015,SF,E,15,Crust,0,0
WHIS25360,7/20/2015,SF,N,3,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,N,3,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,N,3,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,N,3,Annual forb,0,0
WHIS25360,7/20/2015,SF,N,3,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,N,3,Shrub ,0,0
WHIS25360,7/20/2015,SF,N,3,Bare Ground,0,0
WHIS25360,7/20/2015,SF,N,3,Litter,5,85
WHIS25360,7/20/2015,SF,N,3,Gravel,2,15
WHIS25360,7/20/2015,SF,N,3,Rock,0,0
WHIS25360,7/20/2015,SF,N,3,Crust,0,0
WHIS25360,7/20/2015,SF,N,4,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,N,4,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,N,4,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,N,4,Annual forb,0,0
WHIS25360,7/20/2015,SF,N,4,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,N,4,Shrub ,0,0
WHIS25360,7/20/2015,SF,N,4,Bare Ground,1,2.5
WHIS25360,7/20/2015,SF,N,4,Litter,5,85
WHIS25360,7/20/2015,SF,N,4,Gravel,1,2.5
WHIS25360,7/20/2015,SF,N,4,Rock,0,0
WHIS25360,7/20/2015,SF,N,4,Crust,0,0
WHIS25360,7/20/2015,SF,N,5,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,N,5,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,N,5,Perennial grass,2,15
WHIS25360,7/20/2015,SF,N,5,Annual forb,0,0
WHIS25360,7/20/2015,SF,N,5,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,N,5,Shrub ,0,0
WHIS25360,7/20/2015,SF,N,5,Bare Ground,2,15
WHIS25360,7/20/2015,SF,N,5,Litter,4,62.5
WHIS25360,7/20/2015,SF,N,5,Gravel,1,2.5
WHIS25360,7/20/2015,SF,N,5,Rock,0,0
WHIS25360,7/20/2015,SF,N,5,Crust,0,0
WHIS25360,7/20/2015,SF,N,12,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,N,12,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,N,12,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,N,12,Annual forb,1,2.5
WHIS25360,7/20/2015,SF,N,12,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,N,12,Shrub ,0,0
WHIS25360,7/20/2015,SF,N,12,Bare Ground,0,0
WHIS25360,7/20/2015,SF,N,12,Litter,6,97.5
WHIS25360,7/20/2015,SF,N,12,Gravel,0,0
WHIS25360,7/20/2015,SF,N,12,Rock,0,0
WHIS25360,7/20/2015,SF,N,12,Crust,0,0
WHIS25360,7/20/2015,SF,N,14,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,N,14,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,N,14,Perennial grass,2,15
WHIS25360,7/20/2015,SF,N,14,Annual forb,0,0
WHIS25360,7/20/2015,SF,N,14,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,N,14,Shrub ,0,0
WHIS25360,7/20/2015,SF,N,14,Bare Ground,1,2.5
WHIS25360,7/20/2015,SF,N,14,Litter,5,85
WHIS25360,7/20/2015,SF,N,14,Gravel,1,2.5
WHIS25360,7/20/2015,SF,N,14,Rock,0,0
WHIS25360,7/20/2015,SF,N,14,Crust,0,0
WHIS25360,7/20/2015,SF,S,2,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,S,2,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,S,2,Perennial grass,1,2.5
WHIS25360,7/20/2015,SF,S,2,Annual forb,0,0
WHIS25360,7/20/2015,SF,S,2,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,S,2,Shrub ,0,0
WHIS25360,7/20/2015,SF,S,2,Bare Ground,4,62.5
WHIS25360,7/20/2015,SF,S,2,Litter,1,2.5
WHIS25360,7/20/2015,SF,S,2,Gravel,3,37.5
WHIS25360,7/20/2015,SF,S,2,Rock,0,0
WHIS25360,7/20/2015,SF,S,2,Crust,0,0
WHIS25360,7/20/2015,SF,S,5,Cheatgrass,0,0
WHIS25360,7/20/2015,SF,S,5,Other Ann Grass,0,0
WHIS25360,7/20/2015,SF,S,5,Perennial grass,2,15
WHIS25360,7/20/2015,SF,S,5,Annual forb,0,0
WHIS25360,7/20/2015,SF,S,5,Perennial forb ,0,0
WHIS25360,7/20/2015,SF,S,5,Shrub ,0,0
WHIS25360,7/20/2015,SF,S,5,Bare Ground,2,15
