Plot,Date,Observers,Transect,Meter,Species,Cover
SS256360,6/8/2015,SF,W,12,ELYELY,0
SS256360,6/8/2015,SF,W,12,ARTTRIW,20
SS256360,6/8/2015,SF,W,12,BALSAG,2
SS256360,6/8/2015,SF,W,12,PHLHOO,0
SS256360,6/8/2015,SF,W,15,PSESPI,0
SS256360,6/8/2015,SF,W,15,PHLHOO,1
SS256360,6/8/2015,SF,W,15,POASEC,0
SS256360,6/8/2015,SF,W,15,LESKIN,0
SS256360,6/8/2015,SF,W,15,ELYELY,3
SS256360,6/8/2015,SF,W,15,ARTTRIW,0
SS256360,6/8/2015,SF,W,15,BALSAG,1
SS256360,6/8/2015,SF,W,15,PHLHOO,1
SS256120,6/8/2015,SF,N,3,POASEC,1
SS256120,6/8/2015,SF,N,3,SYSALT,4
SS256120,6/8/2015,SF,N,3,BROTEC,0
SS256120,6/8/2015,SF,N,3,LESKIN,0
SS256120,6/8/2015,SF,N,3,ELYELY,0
SS256120,6/8/2015,SF,N,3,PHLHOO,0
SS256120,6/8/2015,SF,N,4,POASEC,8
SS256120,6/8/2015,SF,N,4,SYSALT,0
SS256120,6/8/2015,SF,N,4,BROTEC,1
SS256120,6/8/2015,SF,N,4,LESKIN,2
SS256120,6/8/2015,SF,N,4,ELYELY,0
SS256120,6/8/2015,SF,N,4,PHLHOO,0
SS256120,6/8/2015,SF,N,6,POASEC,10
SS256120,6/8/2015,SF,N,6,SYSALT,0
SS256120,6/8/2015,SF,N,6,BROTEC,3
SS256120,6/8/2015,SF,N,6,LESKIN,2
SS256120,6/8/2015,SF,N,6,ELYELY,0
SS256120,6/8/2015,SF,N,6,PHLHOO,0
SS256120,6/8/2015,SF,N,8,POASEC,3
SS256120,6/8/2015,SF,N,8,SYSALT,0
SS256120,6/8/2015,SF,N,8,BROTEC,1
SS256120,6/8/2015,SF,N,8,LESKIN,0
SS256120,6/8/2015,SF,N,8,ELYELY,3
SS256120,6/8/2015,SF,N,8,PHLHOO,0
SS256120,6/8/2015,SF,N,12,POASEC,15
SS256120,6/8/2015,SF,N,12,SYSALT,0
SS256120,6/8/2015,SF,N,12,BROTEC,1
SS256120,6/8/2015,SF,N,12,LESKIN,0
SS256120,6/8/2015,SF,N,12,ELYELY,0
SS256120,6/8/2015,SF,N,12,PHLHOO,4
SS256120,6/8/2015,SF,E,4,POASEC,13
SS256120,6/8/2015,SF,E,4,LESKIN,1
SS256120,6/8/2015,SF,E,4,BROTEC,0
SS256120,6/8/2015,SF,E,4,ASTPUR,0
SS256120,6/8/2015,SF,E,4,PHLHOO,0
SS256120,6/8/2015,SF,E,8,POASEC,0
SS256120,6/8/2015,SF,E,8,LESKIN,2
SS256120,6/8/2015,SF,E,8,BROTEC,1
SS256120,6/8/2015,SF,E,8,ASTPUR,0
SS256120,6/8/2015,SF,E,8,PHLHOO,0
SS256120,6/8/2015,SF,E,10,POASEC,4
SS256120,6/8/2015,SF,E,10,LESKIN,1
SS256120,6/8/2015,SF,E,10,BROTEC,0
SS256120,6/8/2015,SF,E,10,ASTPUR,1
SS256120,6/8/2015,SF,E,10,PHLHOO,0
SS256120,6/8/2015,SF,E,13,POASEC,9
SS256120,6/8/2015,SF,E,13,LESKIN,1
SS256120,6/8/2015,SF,E,13,BROTEC,1
SS256120,6/8/2015,SF,E,13,ASTPUR,0
SS256120,6/8/2015,SF,E,13,PHLHOO,1
SS256120,6/8/2015,SF,E,14,POASEC,30
SS256120,6/8/2015,SF,E,14,LESKIN,1
SS256120,6/8/2015,SF,E,14,BROTEC,1
SS256120,6/8/2015,SF,E,14,ASTPUR,0
SS256120,6/8/2015,SF,E,14,PHLHOO,1
SS256120,6/8/2015,SF,S,2,BROTEC,0
SS256120,6/8/2015,SF,S,2,POASEC,0
SS256120,6/8/2015,SF,S,2,PHLHOO,0
SS256120,6/8/2015,SF,S,4,BROTEC,0
SS256120,6/8/2015,SF,S,4,POASEC,0
SS256120,6/8/2015,SF,S,4,PHLHOO,0
SS256120,6/8/2015,SF,S,7,BROTEC,3
SS256120,6/8/2015,SF,S,7,POASEC,2
SS256120,6/8/2015,SF,S,7,PHLHOO,0
SS256120,6/8/2015,SF,S,8,BROTEC,1
SS256120,6/8/2015,SF,S,8,POASEC,3
SS256120,6/8/2015,SF,S,8,PHLHOO,0
SS256120,6/8/2015,SF,S,14,BROTEC,0
SS256120,6/8/2015,SF,S,14,POASEC,5
SS256120,6/8/2015,SF,S,14,PHLHOO,2
SS256120,6/8/2015,SF,W,5,LESKIN,20
SS256120,6/8/2015,SF,W,5,POASEC,0
SS256120,6/8/2015,SF,W,6,LESKIN,25
SS256120,6/8/2015,SF,W,6,POASEC,1
SS256120,6/8/2015,SF,W,9,LESKIN,0
SS256120,6/8/2015,SF,W,9,POASEC,4
SS256120,6/8/2015,SF,W,10,LESKIN,0
SS256120,6/8/2015,SF,W,10,POASEC,1
SS256120,6/8/2015,SF,W,11,LESKIN,0
SS256120,6/8/2015,SF,W,11,POASEC,0
SS256240,6/8/2015,JV,N,8,PHLHOO,1
SS256240,6/8/2015,JV,N,8,ASTOOP,1
SS256240,6/8/2015,JV,N,8,ARTTRIW,20
SS256240,6/8/2015,JV,N,8,POASEC,0
SS256240,6/8/2015,JV,N,8,PSESPI,0
SS256240,6/8/2015,JV,N,9,PHLHOO,3
SS256240,6/8/2015,JV,N,9,ASTOOP,0
SS256240,6/8/2015,JV,N,9,ARTTRIW,40
SS256240,6/8/2015,JV,N,9,POASEC,4
SS256240,6/8/2015,JV,N,9,PSESPI,2
SS256240,6/8/2015,JV,N,11,PHLHOO,0
SS256240,6/8/2015,JV,N,11,ASTOOP,0
SS256240,6/8/2015,JV,N,11,ARTTRIW,4
SS256240,6/8/2015,JV,N,11,POASEC,0
SS256240,6/8/2015,JV,N,11,PSESPI,0
SS256240,6/8/2015,JV,N,14,PHLHOO,0
SS256240,6/8/2015,JV,N,14,ASTOOP,0
SS256240,6/8/2015,JV,N,14,ARTTRIW,7
SS256240,6/8/2015,JV,N,14,POASEC,0
SS256240,6/8/2015,JV,N,14,PSESPI,0
SS256240,6/8/2015,JV,N,16,PHLHOO,1
SS256240,6/8/2015,JV,N,16,ASTOOP,0
SS256240,6/8/2015,JV,N,16,ARTTRIW,0
SS256240,6/8/2015,JV,N,16,POASEC,0
SS256240,6/8/2015,JV,N,16,PSESPI,3
SS256240,6/8/2015,JV,N,8,ELYELY,0
SS256240,6/8/2015,JV,N,9,ELYELY,0
SS256240,6/8/2015,JV,N,11,ELYELY,6
SS256240,6/8/2015,JV,N,14,ELYELY,2
SS256240,6/8/2015,JV,N,16,ELYELY,0
SS256240,6/8/2015,JV,E,1,POASEC,3
SS256240,6/8/2015,JV,E,1,ARTTRIW,20
SS256240,6/8/2015,JV,E,1,BROTEC,3
SS256240,6/8/2015,JV,E,1,PHLHOO,6
SS256240,6/8/2015,JV,E,1,SYSALT,0
SS256240,6/8/2015,JV,E,1,ASTPUR,0
SS256240,6/8/2015,JV,E,5,POASEC,3
SS256240,6/8/2015,JV,E,5,ARTTRIW,4
SS256240,6/8/2015,JV,E,5,BROTEC,0
SS256240,6/8/2015,JV,E,5,PHLHOO,1
SS256240,6/8/2015,JV,E,5,SYSALT,0
SS256240,6/8/2015,JV,E,5,ASTPUR,0
SS256240,6/8/2015,JV,E,8,POASEC,0
SS256240,6/8/2015,JV,E,8,ARTTRIW,0
SS256240,6/8/2015,JV,E,8,BROTEC,1
SS256240,6/8/2015,JV,E,8,PHLHOO,7
SS256240,6/8/2015,JV,E,8,SYSALT,0
SS256240,6/8/2015,JV,E,8,ASTPUR,0
SS256240,6/8/2015,JV,E,10,POASEC,3
SS256240,6/8/2015,JV,E,10,ARTTRIW,8
SS256240,6/8/2015,JV,E,10,BROTEC,0
SS256240,6/8/2015,JV,E,10,PHLHOO,4
SS256240,6/8/2015,JV,E,10,SYSALT,2
SS256240,6/8/2015,JV,E,10,ASTPUR,0
SS256240,6/8/2015,JV,E,11,POASEC,2
SS256240,6/8/2015,JV,E,11,ARTTRIW,15
SS256240,6/8/2015,JV,E,11,BROTEC,0
SS256240,6/8/2015,JV,E,11,PHLHOO,7
SS256240,6/8/2015,JV,E,11,SYSALT,10
SS256240,6/8/2015,JV,E,11,ASTPUR,1
SS256240,6/8/2015,JV,S,5,PHLHOO,1
SS256240,6/8/2015,JV,S,5,ARTTRIW,0
SS256240,6/8/2015,JV,S,5,PSESPI,0
SS256240,6/8/2015,JV,S,5,ELYELY,0
SS256240,6/8/2015,JV,S,5,BALSAG,0
SS256240,6/8/2015,JV,S,9,PHLHOO,0
SS256240,6/8/2015,JV,S,9,ARTTRIW,3
SS256240,6/8/2015,JV,S,9,PSESPI,0
SS256240,6/8/2015,JV,S,9,ELYELY,0
SS256240,6/8/2015,JV,S,9,BALSAG,0
SS256240,6/8/2015,JV,S,10,PHLHOO,1
SS256240,6/8/2015,JV,S,10,ARTTRIW,12
SS256240,6/8/2015,JV,S,10,PSESPI,1
SS256240,6/8/2015,JV,S,10,ELYELY,1
SS256240,6/8/2015,JV,S,10,BALSAG,0
SS256240,6/8/2015,JV,S,11,PHLHOO,3
SS256240,6/8/2015,JV,S,11,ARTTRIW,60
SS256240,6/8/2015,JV,S,11,PSESPI,0
SS256240,6/8/2015,JV,S,11,ELYELY,2
SS256240,6/8/2015,JV,S,11,BALSAG,1
SS256240,6/8/2015,JV,S,15,PHLHOO,0
SS256240,6/8/2015,JV,S,15,ARTTRIW,25
SS256240,6/8/2015,JV,S,15,PSESPI,1
SS256240,6/8/2015,JV,S,15,ELYELY,0
SS256240,6/8/2015,JV,S,15,BALSAG,0
SS256240,6/8/2015,JV,W,5,POASEC,3
SS256240,6/8/2015,JV,W,5,PSESPI,2
SS256240,6/8/2015,JV,W,5,PHLHOO,0
SS256240,6/8/2015,JV,W,5,BROTEC,0
SS256240,6/8/2015,JV,W,5,ELYELY,0
SS256240,6/8/2015,JV,W,5,ARTTRIW,0
SS256240,6/8/2015,JV,W,5,BALSAG,0
SS256240,6/8/2015,JV,W,6,POASEC,0
SS256240,6/8/2015,JV,W,6,PSESPI,0
SS256240,6/8/2015,JV,W,6,PHLHOO,0
SS256240,6/8/2015,JV,W,6,BROTEC,0
SS256240,6/8/2015,JV,W,6,ELYELY,0
SS256240,6/8/2015,JV,W,6,ARTTRIW,0
SS256240,6/8/2015,JV,W,6,BALSAG,0
SS256240,6/8/2015,JV,W,8,POASEC,1
SS256240,6/8/2015,JV,W,8,PSESPI,0
SS256240,6/8/2015,JV,W,8,PHLHOO,0
SS256240,6/8/2015,JV,W,8,BROTEC,0
SS256240,6/8/2015,JV,W,8,ELYELY,0
SS256240,6/8/2015,JV,W,8,ARTTRIW,0
SS256240,6/8/2015,JV,W,8,BALSAG,0
SS256240,6/8/2015,JV,W,13,POASEC,1
SS256240,6/8/2015,JV,W,13,PSESPI,0
SS256240,6/8/2015,JV,W,13,PHLHOO,4
SS256240,6/8/2015,JV,W,13,BROTEC,1
SS256240,6/8/2015,JV,W,13,ELYELY,1
SS256240,6/8/2015,JV,W,13,ARTTRIW,15
SS256240,6/8/2015,JV,W,13,BALSAG,0
SS256240,6/8/2015,JV,W,15,POASEC,4
SS256240,6/8/2015,JV,W,15,PSESPI,0
SS256240,6/8/2015,JV,W,15,PHLHOO,5
SS256240,6/8/2015,JV,W,15,BROTEC,0
SS256240,6/8/2015,JV,W,15,ELYELY,0
SS256240,6/8/2015,JV,W,15,ARTTRIW,9
SS256240,6/8/2015,JV,W,15,BALSAG,3
SS256,6/8/2015,SF,N,2,POASEC,2
SS256,6/8/2015,SF,N,2,PHLHOO,1
SS256,6/8/2015,SF,N,2,LESKIN,0
SS256,6/8/2015,SF,N,5,POASEC,1
SS256,6/8/2015,SF,N,5,PHLHOO,0
SS256,6/8/2015,SF,N,5,LESKIN,0
SS256,6/8/2015,SF,N,6,POASEC,1
SS256,6/8/2015,SF,N,6,PHLHOO,0
SS256,6/8/2015,SF,N,6,LESKIN,0
SS256,6/8/2015,SF,N,8,POASEC,2
SS256,6/8/2015,SF,N,8,PHLHOO,1
SS256,6/8/2015,SF,N,8,LESKIN,1
SS256,6/8/2015,SF,N,11,POASEC,4
SS256,6/8/2015,SF,N,11,PHLHOO,0
SS256,6/8/2015,SF,N,11,LESKIN,0
SS256,6/8/2015,SF,E,1,LESKIN,0
SS256,6/8/2015,SF,E,1,POASEC,0
SS256,6/8/2015,SF,E,1,PHLHOO,0
SS256,6/8/2015,SF,E,1,PSESPI,0
SS256,6/8/2015,SF,E,1,ASTPUR,0
SS256,6/8/2015,SF,E,2,LESKIN,1
SS256,6/8/2015,SF,E,2,POASEC,0
SS256,6/8/2015,SF,E,2,PHLHOO,0
SS256,6/8/2015,SF,E,2,PSESPI,0
SS256,6/8/2015,SF,E,2,ASTPUR,0
SS256,6/8/2015,SF,E,8,LESKIN,0
SS256,6/8/2015,SF,E,8,POASEC,4
SS256,6/8/2015,SF,E,8,PHLHOO,12
SS256,6/8/2015,SF,E,8,PSESPI,0
SS256,6/8/2015,SF,E,8,ASTPUR,0
SS256,6/8/2015,SF,E,13,LESKIN,1
SS256,6/8/2015,SF,E,13,POASEC,1
SS256,6/8/2015,SF,E,13,PHLHOO,7
SS256,6/8/2015,SF,E,13,PSESPI,2
SS256,6/8/2015,SF,E,13,ASTPUR,0
SS256,6/8/2015,SF,E,15,LESKIN,0
SS256,6/8/2015,SF,E,15,POASEC,6
SS256,6/8/2015,SF,E,15,PHLHOO,15
SS256,6/8/2015,SF,E,15,PSESPI,1
SS256,6/8/2015,SF,E,15,ASTPUR,1
SS256,6/8/2015,SF,S,1,PSESPI,2
SS256,6/8/2015,SF,S,1,PHLHOO,0
SS256,6/8/2015,SF,S,1,ELYELY,0
SS256,6/8/2015,SF,S,1,ARTARB,0
SS256,6/8/2015,SF,S,1,POASEC,0
SS256,6/8/2015,SF,S,1,LEYCIN,0
SS256,6/8/2015,SF,S,1,LESKIN,0
SS256,6/8/2015,SF,S,5,PSESPI,0
SS256,6/8/2015,SF,S,5,PHLHOO,6
SS256,6/8/2015,SF,S,5,ELYELY,0
SS256,6/8/2015,SF,S,5,ARTARB,0
SS256,6/8/2015,SF,S,5,POASEC,0
SS256,6/8/2015,SF,S,5,LEYCIN,0
SS256,6/8/2015,SF,S,5,LESKIN,0
SS256,6/8/2015,SF,S,8,PSESPI,0
SS256,6/8/2015,SF,S,8,PHLHOO,7
SS256,6/8/2015,SF,S,8,ELYELY,1
SS256,6/8/2015,SF,S,8,ARTARB,3
SS256,6/8/2015,SF,S,8,POASEC,0
SS256,6/8/2015,SF,S,8,LEYCIN,0
SS256,6/8/2015,SF,S,8,LESKIN,0
SS256,6/8/2015,SF,S,9,PSESPI,0
SS256,6/8/2015,SF,S,9,PHLHOO,6
SS256,6/8/2015,SF,S,9,ELYELY,1
SS256,6/8/2015,SF,S,9,ARTARB,5
SS256,6/8/2015,SF,S,9,POASEC,1
SS256,6/8/2015,SF,S,9,LEYCIN,0
SS256,6/8/2015,SF,S,9,LESKIN,0
SS256,6/8/2015,SF,S,14,PSESPI,0
SS256,6/8/2015,SF,S,14,PHLHOO,35
SS256,6/8/2015,SF,S,14,ELYELY,0
SS256,6/8/2015,SF,S,14,ARTARB,0
SS256,6/8/2015,SF,S,14,POASEC,2
SS256,6/8/2015,SF,S,14,LEYCIN,6
SS256,6/8/2015,SF,S,14,LESKIN,15
SS256,6/8/2015,SF,W,1,BALSAG,1
SS256,6/8/2015,SF,W,1,PHLHOO,0
SS256,6/8/2015,SF,W,1,LESKIN,0
SS256,6/8/2015,SF,W,1,POASEC,0
SS256,6/8/2015,SF,W,1,ELYELY,0
SS256,6/8/2015,SF,W,1,BROTEC,0
SS256,6/8/2015,SF,W,6,BALSAG,0
SS256,6/8/2015,SF,W,6,PHLHOO,1
SS256,6/8/2015,SF,W,6,LESKIN,4
SS256,6/8/2015,SF,W,6,POASEC,0
SS256,6/8/2015,SF,W,6,ELYELY,0
SS256,6/8/2015,SF,W,6,BROTEC,0
SS256,6/8/2015,SF,W,7,BALSAG,0
SS256,6/8/2015,SF,W,7,PHLHOO,1
SS256,6/8/2015,SF,W,7,LESKIN,7
SS256,6/8/2015,SF,W,7,POASEC,3
SS256,6/8/2015,SF,W,7,ELYELY,0
SS256,6/8/2015,SF,W,7,BROTEC,0
SS256,6/8/2015,SF,W,9,BALSAG,0
SS256,6/8/2015,SF,W,9,PHLHOO,8
SS256,6/8/2015,SF,W,9,LESKIN,0
SS256,6/8/2015,SF,W,9,POASEC,2
SS256,6/8/2015,SF,W,9,ELYELY,4
SS256,6/8/2015,SF,W,9,BROTEC,0
SS256,6/8/2015,SF,W,10,BALSAG,0
SS256,6/8/2015,SF,W,10,PHLHOO,4
SS256,6/8/2015,SF,W,10,LESKIN,0
SS256,6/8/2015,SF,W,10,POASEC,1
SS256,6/8/2015,SF,W,10,ELYELY,0
SS256,6/8/2015,SF,W,10,BROTEC,1
DIA333360,6/27/2015,EK,E,3,POASEC,5
DIA333360,6/27/2015,EK,E,3,AREKIN,0
DIA333360,6/27/2015,EK,E,3,ARTTRIV,0
DIA333360,6/27/2015,EK,E,3,ALYDES,0
DIA333360,6/27/2015,EK,E,12,POASEC,3
DIA333360,6/27/2015,EK,E,12,AREKIN,1
DIA333360,6/27/2015,EK,E,12,ARTTRIV,0
DIA333360,6/27/2015,EK,E,12,ALYDES,0
DIA333360,6/27/2015,EK,E,13,POASEC,2
DIA333360,6/27/2015,EK,E,13,AREKIN,0
DIA333360,6/27/2015,EK,E,13,ARTTRIV,0
DIA333360,6/27/2015,EK,E,13,ALYDES,0
DIA333360,6/27/2015,EK,E,15,POASEC,1
DIA333360,6/27/2015,EK,E,15,AREKIN,0
DIA333360,6/27/2015,EK,E,15,ARTTRIV,3
DIA333360,6/27/2015,EK,E,15,ALYDES,1
DIA333360,6/27/2015,EK,E,16,POASEC,3
DIA333360,6/27/2015,EK,E,16,AREKIN,5
DIA333360,6/27/2015,EK,E,16,ARTTRIV,95
DIA333360,6/27/2015,EK,E,16,ALYDES,2
DIA333360,6/27/2015,EK,W,1,ALYDES,3
DIA333360,6/27/2015,EK,W,1,PURTRI,15
DIA333360,6/27/2015,EK,W,1,POASEC,4
DIA333360,6/27/2015,EK,W,1,ARTTRIV,0
DIA333360,6/27/2015,EK,W,1,BROTEC,0
DIA333360,6/27/2015,EK,W,3,ALYDES,1
DIA333360,6/27/2015,EK,W,3,PURTRI,0
DIA333360,6/27/2015,EK,W,3,POASEC,2
DIA333360,6/27/2015,EK,W,3,ARTTRIV,0
DIA333360,6/27/2015,EK,W,3,BROTEC,0
DIA333360,6/27/2015,EK,W,6,ALYDES,3
DIA333360,6/27/2015,EK,W,6,PURTRI,0
DIA333360,6/27/2015,EK,W,6,POASEC,0
DIA333360,6/27/2015,EK,W,6,ARTTRIV,1
DIA333360,6/27/2015,EK,W,6,BROTEC,0
DIA333360,6/27/2015,EK,W,8,ALYDES,0
DIA333360,6/27/2015,EK,W,8,PURTRI,0
DIA333360,6/27/2015,EK,W,8,POASEC,0
DIA333360,6/27/2015,EK,W,8,ARTTRIV,0
DIA333360,6/27/2015,EK,W,8,BROTEC,4
DIA333360,6/27/2015,EK,W,15,ALYDES,0
DIA333360,6/27/2015,EK,W,15,PURTRI,0
DIA333360,6/27/2015,EK,W,15,POASEC,0
DIA333360,6/27/2015,EK,W,15,ARTTRIV,0
DIA333360,6/27/2015,EK,W,15,BROTEC,0
DIA333360,6/27/2015,EK,N,6,ALYDES,0
DIA333360,6/27/2015,EK,N,7,ALYDES,1
DIA333360,6/27/2015,EK,N,8,ALYDES,0
DIA333360,6/27/2015,EK,N,11,ALYDES,0
DIA333360,6/27/2015,EK,N,14,ALYDES,0
DIA333360,6/27/2015,EK,S,7,POASEC,12
DIA333360,6/27/2015,EK,S,7,ALYDES,0
DIA333360,6/27/2015,EK,S,7,ASTPUR,0
DIA333360,6/27/2015,EK,S,7,PURTRI,0
DIA333360,6/27/2015,EK,S,9,POASEC,0
DIA333360,6/27/2015,EK,S,9,ALYDES,2
DIA333360,6/27/2015,EK,S,9,ASTPUR,0
DIA333360,6/27/2015,EK,S,9,PURTRI,0
DIA333360,6/27/2015,EK,S,13,POASEC,0
DIA333360,6/27/2015,EK,S,13,ALYDES,8
DIA333360,6/27/2015,EK,S,13,ASTPUR,0
DIA333360,6/27/2015,EK,S,13,PURTRI,0
DIA333360,6/27/2015,EK,S,14,POASEC,0
DIA333360,6/27/2015,EK,S,14,ALYDES,7
DIA333360,6/27/2015,EK,S,14,ASTPUR,3
DIA333360,6/27/2015,EK,S,14,PURTRI,0
DIA333360,6/27/2015,EK,S,16,POASEC,1
DIA333360,6/27/2015,EK,S,16,ALYDES,5
DIA333360,6/27/2015,EK,S,16,ASTPUR,0
DIA333360,6/27/2015,EK,S,16,PURTRI,1
DIA333,6/27/2015,SF,S,7,ALYDES,0
DIA333,6/27/2015,SF,S,9,ALYDES,1
DIA333,6/27/2015,SF,S,11,ALYDES,1
DIA333,6/27/2015,SF,S,12,ALYDES,1
DIA333,6/27/2015,SF,S,14,ALYDES,0
DIA333,6/27/2015,SF,W,1,POASEC,0
DIA333,6/27/2015,SF,W,1,ALYDES,0
DIA333,6/27/2015,SF,W,1,ERIBAI,0
DIA333,6/27/2015,SF,W,3,POASEC,0
DIA333,6/27/2015,SF,W,3,ALYDES,0
DIA333,6/27/2015,SF,W,3,ERIBAI,0
DIA333,6/27/2015,SF,W,6,POASEC,1
DIA333,6/27/2015,SF,W,6,ALYDES,0
DIA333,6/27/2015,SF,W,6,ERIBAI,0
DIA333,6/27/2015,SF,W,9,POASEC,0
DIA333,6/27/2015,SF,W,9,ALYDES,1
DIA333,6/27/2015,SF,W,9,ERIBAI,1
DIA333,6/27/2015,SF,W,11,POASEC,1
DIA333,6/27/2015,SF,W,11,ALYDES,1
DIA333,6/27/2015,SF,W,11,ERIBAI,0
DIA333,6/27/2015,SF,N,2,ALYDES,1
DIA333,6/27/2015,SF,N,8,ALYDES,0
DIA333,6/27/2015,SF,N,13,ALYDES,0
DIA333,6/27/2015,SF,N,11,ALYDES,0
DIA333,6/27/2015,SF,N,15,ALYDES,0
DIA333,6/27/2015,SF,E,3,ALYDES,1
DIA333,6/27/2015,SF,E,3,POASEC,0
DIA333,6/27/2015,SF,E,5,ALYDES,0
DIA333,6/27/2015,SF,E,5,POASEC,0
DIA333,6/27/2015,SF,E,10,ALYDES,0
DIA333,6/27/2015,SF,E,10,POASEC,0
DIA333,6/27/2015,SF,E,12,ALYDES,0
DIA333,6/27/2015,SF,E,12,POASEC,1
DIA333,6/27/2015,SF,E,16,ALYDES,0
DIA333,6/27/2015,SF,E,16,POASEC,0
DIA248,6/25/2015,SF,N,2,LEYCIN,40
DIA248,6/25/2015,SF,N,2,PSESPI,6
DIA248,6/25/2015,SF,N,2,POASEC,8
DIA248,6/25/2015,SF,N,2,ARAHOL,4
DIA248,6/25/2015,SF,N,2,SYMORE,0
DIA248,6/25/2015,SF,N,2,ARTTRIV,0
DIA248,6/25/2015,SF,N,2,ERILAN,0
DIA248,6/25/2015,SF,N,2,PHLLON,0
DIA248,6/25/2015,SF,N,2,BROTEC,0
DIA248,6/25/2015,SF,N,2,LEPPER,0
DIA248,6/25/2015,SF,N,2,COLPAR,0
DIA248,6/25/2015,SF,N,2,MEROBL,0
DIA248,6/25/2015,SF,N,4,LEYCIN,10
DIA248,6/25/2015,SF,N,4,PSESPI,7
DIA248,6/25/2015,SF,N,4,POASEC,4
DIA248,6/25/2015,SF,N,4,ARAHOL,0
DIA248,6/25/2015,SF,N,4,SYMORE,20
DIA248,6/25/2015,SF,N,4,ARTTRIV,10
DIA248,6/25/2015,SF,N,4,ERILAN,0
DIA248,6/25/2015,SF,N,4,PHLLON,0
DIA248,6/25/2015,SF,N,4,BROTEC,0
DIA248,6/25/2015,SF,N,4,LEPPER,0
DIA248,6/25/2015,SF,N,4,COLPAR,0
DIA248,6/25/2015,SF,N,4,MEROBL,0
DIA248,6/25/2015,SF,N,7,LEYCIN,0
DIA248,6/25/2015,SF,N,7,PSESPI,5
DIA248,6/25/2015,SF,N,7,POASEC,1
DIA248,6/25/2015,SF,N,7,ARAHOL,1
DIA248,6/25/2015,SF,N,7,SYMORE,0
DIA248,6/25/2015,SF,N,7,ARTTRIV,0
DIA248,6/25/2015,SF,N,7,ERILAN,3
DIA248,6/25/2015,SF,N,7,PHLLON,2
DIA248,6/25/2015,SF,N,7,BROTEC,0
DIA248,6/25/2015,SF,N,7,LEPPER,0
DIA248,6/25/2015,SF,N,7,COLPAR,0
DIA248,6/25/2015,SF,N,7,MEROBL,0
DIA248,6/25/2015,SF,N,11,LEYCIN,0
DIA248,6/25/2015,SF,N,11,PSESPI,0
DIA248,6/25/2015,SF,N,11,POASEC,8
DIA248,6/25/2015,SF,N,11,ARAHOL,3
DIA248,6/25/2015,SF,N,11,SYMORE,0
DIA248,6/25/2015,SF,N,11,ARTTRIV,0
DIA248,6/25/2015,SF,N,11,ERILAN,0
DIA248,6/25/2015,SF,N,11,PHLLON,0
DIA248,6/25/2015,SF,N,11,BROTEC,1
DIA248,6/25/2015,SF,N,11,LEPPER,1
DIA248,6/25/2015,SF,N,11,COLPAR,1
DIA248,6/25/2015,SF,N,11,MEROBL,0
DIA248,6/25/2015,SF,N,12,LEYCIN,0
DIA248,6/25/2015,SF,N,12,PSESPI,0
DIA248,6/25/2015,SF,N,12,POASEC,9
DIA248,6/25/2015,SF,N,12,ARAHOL,0
DIA248,6/25/2015,SF,N,12,SYMORE,15
DIA248,6/25/2015,SF,N,12,ARTTRIV,0
DIA248,6/25/2015,SF,N,12,ERILAN,0
DIA248,6/25/2015,SF,N,12,PHLLON,0
DIA248,6/25/2015,SF,N,12,BROTEC,0
DIA248,6/25/2015,SF,N,12,LEPPER,0
DIA248,6/25/2015,SF,N,12,COLPAR,0
DIA248,6/25/2015,SF,N,12,MEROBL,1
DIA248,6/25/2015,SF,E,3,LEYCIN,35
DIA248,6/25/2015,SF,E,3,MELBUL,15
DIA248,6/25/2015,SF,E,3,GALAPA,70
DIA248,6/25/2015,SF,E,3,SYMORE,2
DIA248,6/25/2015,SF,E,3,POASEC,0
DIA248,6/25/2015,SF,E,3,TRIAND,0
DIA248,6/25/2015,SF,E,3,PHLLON,0
DIA248,6/25/2015,SF,E,3,VIOPUR,0
DIA248,6/25/2015,SF,E,3,CRYWAT,0
DIA248,6/25/2015,SF,E,3,PSESPI,0
DIA248,6/25/2015,SF,E,3,COLPAR,0
DIA248,6/25/2015,SF,E,3,BROTEC,0
DIA248,6/25/2015,SF,E,3,LEPPER,0
DIA248,6/25/2015,SF,E,3,DESPIN,0
DIA248,6/25/2015,SF,E,7,LEYCIN,30
DIA248,6/25/2015,SF,E,7,MELBUL,0
DIA248,6/25/2015,SF,E,7,GALAPA,0
DIA248,6/25/2015,SF,E,7,SYMORE,0
DIA248,6/25/2015,SF,E,7,POASEC,7
DIA248,6/25/2015,SF,E,7,TRIAND,1
DIA248,6/25/2015,SF,E,7,PHLLON,2
DIA248,6/25/2015,SF,E,7,VIOPUR,1
DIA248,6/25/2015,SF,E,7,CRYWAT,0
DIA248,6/25/2015,SF,E,7,PSESPI,0
DIA248,6/25/2015,SF,E,7,COLPAR,0
DIA248,6/25/2015,SF,E,7,BROTEC,0
DIA248,6/25/2015,SF,E,7,LEPPER,0
DIA248,6/25/2015,SF,E,7,DESPIN,0
DIA248,6/25/2015,SF,E,8,LEYCIN,2
DIA248,6/25/2015,SF,E,8,MELBUL,0
DIA248,6/25/2015,SF,E,8,GALAPA,0
DIA248,6/25/2015,SF,E,8,SYMORE,0
DIA248,6/25/2015,SF,E,8,POASEC,7
